Strain,Stress,Temperature,Speed,Angle,Height,Fill
0.687433500 ,15.762840000 ,210,40,60,0.25,80
0.687433500 ,15.793000000 ,210,40,60,0.25,80
0.687433500 ,15.820210000 ,210,40,60,0.25,80
0.687433500 ,15.837370000 ,210,40,60,0.25,80
0.687433500 ,15.865110000 ,210,40,60,0.25,80
0.687433500 ,15.894230000 ,210,40,60,0.25,80
0.692697400 ,15.919710000 ,210,40,60,0.25,80
0.692697400 ,15.934270000 ,210,40,60,0.25,80
0.692697400 ,15.953680000 ,210,40,60,0.25,80
0.692697400 ,15.975870000 ,210,40,60,0.25,80
0.697552300 ,16.002910000 ,210,40,60,0.25,80
0.697552300 ,16.035150000 ,210,40,60,0.25,80
0.697552300 ,16.059760000 ,210,40,60,0.25,80
0.702824100 ,16.073980000 ,210,40,60,0.25,80
0.702824100 ,16.095470000 ,210,40,60,0.25,80
0.702824100 ,16.122340000 ,210,40,60,0.25,80
0.702824100 ,16.149380000 ,210,40,60,0.25,80
0.702824100 ,16.167230000 ,210,40,60,0.25,80
0.702824100 ,16.194960000 ,210,40,60,0.25,80
0.708017300 ,16.221830000 ,210,40,60,0.25,80
0.708017300 ,16.245580000 ,210,40,60,0.25,80
0.708017300 ,16.268630000 ,210,40,60,0.25,80
0.708017300 ,16.297060000 ,210,40,60,0.25,80
0.712856400 ,16.322020000 ,210,40,60,0.25,80
0.712856400 ,16.338660000 ,210,40,60,0.25,80
0.712856400 ,16.354430000 ,210,40,60,0.25,80
0.717789900 ,16.389270000 ,210,40,60,0.25,80
0.717789900 ,16.412850000 ,210,40,60,0.25,80
0.717789900 ,16.429310000 ,210,40,60,0.25,80
0.717789900 ,16.456350000 ,210,40,60,0.25,80
0.717789900 ,16.478540000 ,210,40,60,0.25,80
0.717789900 ,16.504540000 ,210,40,60,0.25,80
0.722605300 ,16.526560000 ,210,40,60,0.25,80
0.722605300 ,16.552730000 ,210,40,60,0.25,80
0.722605300 ,16.574570000 ,210,40,60,0.25,80
0.722605300 ,16.601610000 ,210,40,60,0.25,80
0.727908700 ,16.631420000 ,210,40,60,0.25,80
0.727908700 ,16.651880000 ,210,40,60,0.25,80
0.733943800 ,16.677700000 ,210,40,60,0.25,80
0.733943800 ,16.694000000 ,210,40,60,0.25,80
0.733943800 ,16.721040000 ,210,40,60,0.25,80
0.733943800 ,16.746860000 ,210,40,60,0.25,80
0.733943800 ,16.766450000 ,210,40,60,0.25,80
0.733943800 ,16.786390000 ,210,40,60,0.25,80
0.733943800 ,16.816720000 ,210,40,60,0.25,80
0.739664100 ,16.834230000 ,210,40,60,0.25,80
0.739664100 ,16.860400000 ,210,40,60,0.25,80
0.739664100 ,16.883110000 ,210,40,60,0.25,80
0.739664100 ,16.905470000 ,210,40,60,0.25,80
0.744896600 ,16.928700000 ,210,40,60,0.25,80
0.744896600 ,16.959200000 ,210,40,60,0.25,80
0.744896600 ,16.983120000 ,210,40,60,0.25,80
0.749546800 ,16.999070000 ,210,40,60,0.25,80
0.749546800 ,17.013630000 ,210,40,60,0.25,80
0.749546800 ,17.044830000 ,210,40,60,0.25,80
0.749546800 ,17.069440000 ,210,40,60,0.25,80
0.749546800 ,17.082970000 ,210,40,60,0.25,80
0.749546800 ,17.108960000 ,210,40,60,0.25,80
0.753961000 ,17.141380000 ,210,40,60,0.25,80
0.753961000 ,17.169460000 ,210,40,60,0.25,80
0.753961000 ,17.190610000 ,210,40,60,0.25,80
0.753961000 ,17.209330000 ,210,40,60,0.25,80
0.759044100 ,17.230820000 ,210,40,60,0.25,80
0.759044100 ,17.248150000 ,210,40,60,0.25,80
0.764079900 ,17.275020000 ,210,40,60,0.25,80
0.764079900 ,17.309510000 ,210,40,60,0.25,80
0.764079900 ,17.333780000 ,210,40,60,0.25,80
0.764079900 ,17.351630000 ,210,40,60,0.25,80
0.764079900 ,17.363420000 ,210,40,60,0.25,80
0.764079900 ,17.393750000 ,210,40,60,0.25,80
0.764079900 ,17.413860000 ,210,40,60,0.25,80
0.768210800 ,17.435530000 ,210,40,60,0.25,80
0.768210800 ,17.459800000 ,210,40,60,0.25,80
0.768210800 ,17.486840000 ,210,40,60,0.25,80
0.768210800 ,17.518380000 ,210,40,60,0.25,80
0.772955500 ,17.547500000 ,210,40,60,0.25,80
0.772955500 ,17.559470000 ,210,40,60,0.25,80
0.778549900 ,17.575580000 ,210,40,60,0.25,80
0.778549900 ,17.602970000 ,210,40,60,0.25,80
0.778549900 ,17.635730000 ,210,40,60,0.25,80
0.778549900 ,17.665030000 ,210,40,60,0.25,80
0.778549900 ,17.687040000 ,210,40,60,0.25,80
0.778549900 ,17.703330000 ,210,40,60,0.25,80
0.778549900 ,17.722400000 ,210,40,60,0.25,80
0.783507000 ,17.745630000 ,210,40,60,0.25,80
0.783507000 ,17.768510000 ,210,40,60,0.25,80
0.783507000 ,17.797280000 ,210,40,60,0.25,80
0.783507000 ,17.817560000 ,210,40,60,0.25,80
0.788621500 ,17.839060000 ,210,40,60,0.25,80
0.788621500 ,17.858300000 ,210,40,60,0.25,80
0.793940500 ,17.882040000 ,210,40,60,0.25,80
0.793940500 ,17.903020000 ,210,40,60,0.25,80
0.793940500 ,17.926940000 ,210,40,60,0.25,80
0.793940500 ,17.949820000 ,210,40,60,0.25,80
0.793940500 ,17.976340000 ,210,40,60,0.25,80
0.793940500 ,18.005810000 ,210,40,60,0.25,80
0.793940500 ,18.028340000 ,210,40,60,0.25,80
0.798622300 ,18.046020000 ,210,40,60,0.25,80
0.798622300 ,18.067170000 ,210,40,60,0.25,80
0.798622300 ,18.096120000 ,210,40,60,0.25,80
0.798622300 ,18.110330000 ,210,40,60,0.25,80
0.803595100 ,18.141350000 ,210,40,60,0.25,80
0.803595100 ,18.168220000 ,210,40,60,0.25,80
0.809425600 ,18.186940000 ,210,40,60,0.25,80
0.809425600 ,18.212420000 ,210,40,60,0.25,80
0.809425600 ,18.226980000 ,210,40,60,0.25,80
0.809425600 ,18.248480000 ,210,40,60,0.25,80
0.809425600 ,18.272050000 ,210,40,60,0.25,80
0.809425600 ,18.300130000 ,210,40,60,0.25,80
0.809425600 ,18.322490000 ,210,40,60,0.25,80
0.814768300 ,18.352300000 ,210,40,60,0.25,80
0.814768300 ,18.368250000 ,210,40,60,0.25,80
0.814768300 ,18.387840000 ,210,40,60,0.25,80
0.814768300 ,18.418870000 ,210,40,60,0.25,80
0.820268300 ,18.440880000 ,210,40,60,0.25,80
0.820268300 ,18.460640000 ,210,40,60,0.25,80
0.820268300 ,18.484210000 ,210,40,60,0.25,80
0.826523700 ,18.509350000 ,210,40,60,0.25,80
0.826523700 ,18.530490000 ,210,40,60,0.25,80
0.826523700 ,18.554240000 ,210,40,60,0.25,80
0.826523700 ,18.576260000 ,210,40,60,0.25,80
0.826523700 ,18.586660000 ,210,40,60,0.25,80
0.826523700 ,18.615950000 ,210,40,60,0.25,80
0.831984500 ,18.637960000 ,210,40,60,0.25,80
0.831984500 ,18.664310000 ,210,40,60,0.25,80
0.831984500 ,18.696200000 ,210,40,60,0.25,80
0.831984500 ,18.715440000 ,210,40,60,0.25,80
0.836674000 ,18.735900000 ,210,40,60,0.25,80
0.836674000 ,18.764320000 ,210,40,60,0.25,80
0.841206200 ,18.788420000 ,210,40,60,0.25,80
0.841206200 ,18.808180000 ,210,40,60,0.25,80
0.841206200 ,18.830370000 ,210,40,60,0.25,80
0.841206200 ,18.849950000 ,210,40,60,0.25,80
0.841206200 ,18.874570000 ,210,40,60,0.25,80
0.841206200 ,18.896930000 ,210,40,60,0.25,80
0.841206200 ,18.910450000 ,210,40,60,0.25,80
0.845683300 ,18.935750000 ,210,40,60,0.25,80
0.845683300 ,18.966780000 ,210,40,60,0.25,80
0.845683300 ,18.985500000 ,210,40,60,0.25,80
0.845683300 ,19.005610000 ,210,40,60,0.25,80
0.850687600 ,19.032470000 ,210,40,60,0.25,80
0.850687600 ,19.060560000 ,210,40,60,0.25,80
0.856077600 ,19.067320000 ,210,40,60,0.25,80
0.856077600 ,19.085860000 ,210,40,60,0.25,80
0.856077600 ,19.115680000 ,210,40,60,0.25,80
0.856077600 ,19.146180000 ,210,40,60,0.25,80
0.856077600 ,19.166810000 ,210,40,60,0.25,80
0.856077600 ,19.188650000 ,210,40,60,0.25,80
0.856077600 ,19.209970000 ,210,40,60,0.25,80
0.861207800 ,19.227310000 ,210,40,60,0.25,80
0.861207800 ,19.248970000 ,210,40,60,0.25,80
0.861207800 ,19.280170000 ,210,40,60,0.25,80
0.861207800 ,19.310850000 ,210,40,60,0.25,80
0.866424600 ,19.326800000 ,210,40,60,0.25,80
0.866424600 ,19.349680000 ,210,40,60,0.25,80
0.871838100 ,19.368050000 ,210,40,60,0.25,80
0.871838100 ,19.390930000 ,210,40,60,0.25,80
0.871838100 ,19.412250000 ,210,40,60,0.25,80
0.871838100 ,19.429940000 ,210,40,60,0.25,80
0.871838100 ,19.447100000 ,210,40,60,0.25,80
0.871838100 ,19.470150000 ,210,40,60,0.25,80
0.871838100 ,19.490430000 ,210,40,60,0.25,80
0.876991800 ,19.517990000 ,210,40,60,0.25,80
0.876991800 ,19.541740000 ,210,40,60,0.25,80
0.876991800 ,19.565660000 ,210,40,60,0.25,80
0.876991800 ,19.588020000 ,210,40,60,0.25,80
0.882405300 ,19.607260000 ,210,40,60,0.25,80
0.882405300 ,19.633600000 ,210,40,60,0.25,80
0.887929000 ,19.655450000 ,210,40,60,0.25,80
0.887929000 ,19.673990000 ,210,40,60,0.25,80
0.887929000 ,19.698780000 ,210,40,60,0.25,80
0.887929000 ,19.710740000 ,210,40,60,0.25,80
0.887929000 ,19.725820000 ,210,40,60,0.25,80
0.887929000 ,19.760140000 ,210,40,60,0.25,80
0.887929000 ,19.788740000 ,210,40,60,0.25,80
0.892366800 ,19.806590000 ,210,40,60,0.25,80
0.892366800 ,19.818380000 ,210,40,60,0.25,80
0.892366800 ,19.843520000 ,210,40,60,0.25,80
0.892366800 ,19.869340000 ,210,40,60,0.25,80
0.896308800 ,19.890490000 ,210,40,60,0.25,80
0.896308800 ,19.919440000 ,210,40,60,0.25,80
0.900856800 ,19.941620000 ,210,40,60,0.25,80
0.900856800 ,19.950120000 ,210,40,60,0.25,80
0.900856800 ,19.973860000 ,210,40,60,0.25,80
0.900856800 ,19.993800000 ,210,40,60,0.25,80
0.900856800 ,20.016680000 ,210,40,60,0.25,80
0.900856800 ,20.041640000 ,210,40,60,0.25,80
0.900856800 ,20.065730000 ,210,40,60,0.25,80
0.905640800 ,20.076650000 ,210,40,60,0.25,80
0.905640800 ,20.095030000 ,210,40,60,0.25,80
0.905640800 ,20.114610000 ,210,40,60,0.25,80
0.905640800 ,20.134720000 ,210,40,60,0.25,80
0.910731700 ,20.166090000 ,210,40,60,0.25,80
0.910731700 ,20.192790000 ,210,40,60,0.25,80
0.916105800 ,20.201450000 ,210,40,60,0.25,80
0.916105800 ,20.221210000 ,210,40,60,0.25,80
0.916105800 ,20.246170000 ,210,40,60,0.25,80
0.916105800 ,20.274780000 ,210,40,60,0.25,80
0.916105800 ,20.289160000 ,210,40,60,0.25,80
0.916105800 ,20.306150000 ,210,40,60,0.25,80
0.921102200 ,20.330240000 ,210,40,60,0.25,80
0.921102200 ,20.354160000 ,210,40,60,0.25,80
0.921102200 ,20.365780000 ,210,40,60,0.25,80
0.921102200 ,20.385190000 ,210,40,60,0.25,80
0.921102200 ,20.410320000 ,210,40,60,0.25,80
0.925980700 ,20.432170000 ,210,40,60,0.25,80
0.925980700 ,20.456430000 ,210,40,60,0.25,80
0.931142400 ,20.469090000 ,210,40,60,0.25,80
0.931142400 ,20.489890000 ,210,40,60,0.25,80
0.931142400 ,20.518490000 ,210,40,60,0.25,80
0.931142400 ,20.534780000 ,210,40,60,0.25,80
0.931142400 ,20.548820000 ,210,40,60,0.25,80
0.931142400 ,20.565980000 ,210,40,60,0.25,80
0.936304200 ,20.597700000 ,210,40,60,0.25,80
0.936304200 ,20.621790000 ,210,40,60,0.25,80
0.936304200 ,20.635490000 ,210,40,60,0.25,80
0.936304200 ,20.656810000 ,210,40,60,0.25,80
0.936304200 ,20.675180000 ,210,40,60,0.25,80
0.941143200 ,20.696160000 ,210,40,60,0.25,80
0.941143200 ,20.715570000 ,210,40,60,0.25,80
0.945486600 ,20.737060000 ,210,40,60,0.25,80
0.945486600 ,20.755780000 ,210,40,60,0.25,80
0.945486600 ,20.773290000 ,210,40,60,0.25,80
0.945486600 ,20.790100000 ,210,40,60,0.25,80
0.945486600 ,20.816280000 ,210,40,60,0.25,80
0.945486600 ,20.837600000 ,210,40,60,0.25,80
0.949798400 ,20.848000000 ,210,40,60,0.25,80
0.949798400 ,20.859610000 ,210,40,60,0.25,80
0.949798400 ,20.888560000 ,210,40,60,0.25,80
0.949798400 ,20.922880000 ,210,40,60,0.25,80
0.949798400 ,20.935010000 ,210,40,60,0.25,80
0.954645400 ,20.954770000 ,210,40,60,0.25,80
0.954645400 ,20.977650000 ,210,40,60,0.25,80
0.959736300 ,20.991870000 ,210,40,60,0.25,80
0.959736300 ,21.017000000 ,210,40,60,0.25,80
0.959736300 ,21.033120000 ,210,40,60,0.25,80
0.959736300 ,21.053580000 ,210,40,60,0.25,80
0.959736300 ,21.072990000 ,210,40,60,0.25,80
0.959736300 ,21.096390000 ,210,40,60,0.25,80
0.964575400 ,21.123250000 ,210,40,60,0.25,80
0.964575400 ,21.137470000 ,210,40,60,0.25,80
0.964575400 ,21.156190000 ,210,40,60,0.25,80
0.964575400 ,21.170230000 ,210,40,60,0.25,80
0.964575400 ,21.187390000 ,210,40,60,0.25,80
0.969398700 ,21.216680000 ,210,40,60,0.25,80
0.969398700 ,21.237140000 ,210,40,60,0.25,80
0.974072600 ,21.248920000 ,210,40,60,0.25,80
0.974072600 ,21.266430000 ,210,40,60,0.25,80
0.974072600 ,21.294340000 ,210,40,60,0.25,80
0.974072600 ,21.313750000 ,210,40,60,0.25,80
0.974072600 ,21.330390000 ,210,40,60,0.25,80
0.974072600 ,21.356570000 ,210,40,60,0.25,80
0.978329400 ,21.378060000 ,210,40,60,0.25,80
0.978329400 ,21.398690000 ,210,40,60,0.25,80
0.978329400 ,21.419490000 ,210,40,60,0.25,80
0.978329400 ,21.433700000 ,210,40,60,0.25,80
0.978329400 ,21.453980000 ,210,40,60,0.25,80
0.982806600 ,21.473920000 ,210,40,60,0.25,80
0.982806600 ,21.490900000 ,210,40,60,0.25,80
0.988023300 ,21.511350000 ,210,40,60,0.25,80
0.988023300 ,21.529730000 ,210,40,60,0.25,80
0.988023300 ,21.548800000 ,210,40,60,0.25,80
0.988023300 ,21.565440000 ,210,40,60,0.25,80
0.988023300 ,21.590220000 ,210,40,60,0.25,80
0.988023300 ,21.609460000 ,210,40,60,0.25,80
0.992681400 ,21.630610000 ,210,40,60,0.25,80
0.992681400 ,21.648640000 ,210,40,60,0.25,80
0.992681400 ,21.658860000 ,210,40,60,0.25,80
0.992681400 ,21.681050000 ,210,40,60,0.25,80
0.992681400 ,21.703930000 ,210,40,60,0.25,80
0.992681400 ,21.719010000 ,210,40,60,0.25,80
1.001124000 ,21.740850000 ,210,40,60,0.25,80
1.001124000 ,21.769800000 ,210,40,60,0.25,80
1.001124000 ,21.787310000 ,210,40,60,0.25,80
1.034353000 ,21.803420000 ,210,40,60,0.25,80
1.034353000 ,21.821970000 ,210,40,60,0.25,80
1.034353000 ,21.846930000 ,210,40,60,0.25,80
1.034353000 ,21.870330000 ,210,40,60,0.25,80
1.086898000 ,21.887840000 ,210,40,60,0.25,80
1.086898000 ,21.908990000 ,210,40,60,0.25,80
1.086898000 ,21.928400000 ,210,40,60,0.25,80
1.086898000 ,21.946950000 ,210,40,60,0.25,80
1.125626000 ,21.970170000 ,210,40,60,0.25,80
1.125626000 ,21.983000000 ,210,40,60,0.25,80
1.147351000 ,21.998780000 ,210,40,60,0.25,80
1.147351000 ,22.012640000 ,210,40,60,0.25,80
1.147351000 ,22.029800000 ,210,40,60,0.25,80
1.147351000 ,22.051300000 ,210,40,60,0.25,80
1.147351000 ,22.083540000 ,210,40,60,0.25,80
1.147351000 ,22.106070000 ,210,40,60,0.25,80
1.159610000 ,22.124270000 ,210,40,60,0.25,80
1.159610000 ,22.137960000 ,210,40,60,0.25,80
1.159610000 ,22.159630000 ,210,40,60,0.25,80
1.159610000 ,22.182510000 ,210,40,60,0.25,80
1.159610000 ,22.191700000 ,210,40,60,0.25,80
1.168336000 ,22.212840000 ,210,40,60,0.25,80
1.168336000 ,22.232950000 ,210,40,60,0.25,80
1.175929000 ,22.256010000 ,210,40,60,0.25,80
1.175929000 ,22.276290000 ,210,40,60,0.25,80
1.175929000 ,22.290670000 ,210,40,60,0.25,80
1.175929000 ,22.320140000 ,210,40,60,0.25,80
1.175929000 ,22.341460000 ,210,40,60,0.25,80
1.175929000 ,22.347700000 ,210,40,60,0.25,80
1.182279000 ,22.370580000 ,210,40,60,0.25,80
1.182279000 ,22.389470000 ,210,40,60,0.25,80
1.182279000 ,22.408710000 ,210,40,60,0.25,80
1.182279000 ,22.430210000 ,210,40,60,0.25,80
1.187425000 ,22.442690000 ,210,40,60,0.25,80
1.187425000 ,22.461410000 ,210,40,60,0.25,80
1.187425000 ,22.481860000 ,210,40,60,0.25,80
1.192870000 ,22.507340000 ,210,40,60,0.25,80
1.192870000 ,22.528140000 ,210,40,60,0.25,80
1.192870000 ,22.539930000 ,210,40,60,0.25,80
1.192870000 ,22.556220000 ,210,40,60,0.25,80
1.192870000 ,22.580320000 ,210,40,60,0.25,80
1.192870000 ,22.603370000 ,210,40,60,0.25,80
1.198370000 ,22.617930000 ,210,40,60,0.25,80
1.198370000 ,22.641160000 ,210,40,60,0.25,80
1.198370000 ,22.664910000 ,210,40,60,0.25,80
1.198370000 ,22.692290000 ,210,40,60,0.25,80
1.198370000 ,22.713270000 ,210,40,60,0.25,80
1.203485000 ,22.729910000 ,210,40,60,0.25,80
1.203485000 ,22.753140000 ,210,40,60,0.25,80
1.208387000 ,22.773240000 ,210,40,60,0.25,80
1.208387000 ,22.784510000 ,210,40,60,0.25,80
1.208387000 ,22.808950000 ,210,40,60,0.25,80
1.208387000 ,22.834260000 ,210,40,60,0.25,80
1.208387000 ,22.855400000 ,210,40,60,0.25,80
1.208387000 ,22.874470000 ,210,40,60,0.25,80
1.212935000 ,22.896830000 ,210,40,60,0.25,80
1.212935000 ,22.911220000 ,210,40,60,0.25,80
1.212935000 ,22.932880000 ,210,40,60,0.25,80
1.212935000 ,22.950220000 ,210,40,60,0.25,80
1.218088000 ,22.976390000 ,210,40,60,0.25,80
1.218088000 ,22.997190000 ,210,40,60,0.25,80
1.224053000 ,23.021800000 ,210,40,60,0.25,80
1.224053000 ,23.042610000 ,210,40,60,0.25,80
1.224053000 ,23.054390000 ,210,40,60,0.25,80
1.224053000 ,23.071730000 ,210,40,60,0.25,80
1.224053000 ,23.089230000 ,210,40,60,0.25,80
1.224053000 ,23.113500000 ,210,40,60,0.25,80
1.224053000 ,23.139500000 ,210,40,60,0.25,80
1.230214000 ,23.154060000 ,210,40,60,0.25,80
1.230214000 ,23.176770000 ,210,40,60,0.25,80
1.230214000 ,23.199650000 ,210,40,60,0.25,80
1.230214000 ,23.215070000 ,210,40,60,0.25,80
1.235824000 ,23.239690000 ,210,40,60,0.25,80
1.235824000 ,23.263090000 ,210,40,60,0.25,80
1.235824000 ,23.281460000 ,210,40,60,0.25,80
1.240663000 ,23.310930000 ,210,40,60,0.25,80
1.240663000 ,23.329650000 ,210,40,60,0.25,80
1.240663000 ,23.344040000 ,210,40,60,0.25,80
1.240663000 ,23.361720000 ,210,40,60,0.25,80
1.240663000 ,23.397250000 ,210,40,60,0.25,80
1.240663000 ,23.410430000 ,210,40,60,0.25,80
1.245384000 ,23.417880000 ,210,40,60,0.25,80
1.245384000 ,23.440930000 ,210,40,60,0.25,80
1.245384000 ,23.463290000 ,210,40,60,0.25,80
1.245384000 ,23.480110000 ,210,40,60,0.25,80
1.245384000 ,23.501430000 ,210,40,60,0.25,80
1.251215000 ,23.523610000 ,210,40,60,0.25,80
1.251215000 ,23.547710000 ,210,40,60,0.25,80
1.257202000 ,23.562610000 ,210,40,60,0.25,80
1.257202000 ,23.583590000 ,210,40,60,0.25,80
1.257202000 ,23.605780000 ,210,40,60,0.25,80
1.257202000 ,23.619120000 ,210,40,60,0.25,80
1.257202000 ,23.635760000 ,210,40,60,0.25,80
1.257202000 ,23.657600000 ,210,40,60,0.25,80
1.262348000 ,23.672160000 ,210,40,60,0.25,80
1.262348000 ,23.691750000 ,210,40,60,0.25,80
1.262348000 ,23.721040000 ,210,40,60,0.25,80
1.262348000 ,23.738550000 ,210,40,60,0.25,80
1.267722000 ,23.752240000 ,210,40,60,0.25,80
1.267722000 ,23.769750000 ,210,40,60,0.25,80
1.267722000 ,23.784310000 ,210,40,60,0.25,80
1.273041000 ,23.816900000 ,210,40,60,0.25,80
1.273041000 ,23.842900000 ,210,40,60,0.25,80
1.273041000 ,23.866470000 ,210,40,60,0.25,80
1.273041000 ,23.885190000 ,210,40,60,0.25,80
1.273041000 ,23.909110000 ,210,40,60,0.25,80
1.273041000 ,23.925410000 ,210,40,60,0.25,80
1.278077000 ,23.943610000 ,210,40,60,0.25,80
1.278077000 ,23.960250000 ,210,40,60,0.25,80
1.278077000 ,23.977750000 ,210,40,60,0.25,80
1.278077000 ,23.988850000 ,210,40,60,0.25,80
1.283554000 ,24.012420000 ,210,40,60,0.25,80
1.283554000 ,24.035470000 ,210,40,60,0.25,80
1.283554000 ,24.057140000 ,210,40,60,0.25,80
1.289534000 ,24.068760000 ,210,40,60,0.25,80
1.289534000 ,24.090420000 ,210,40,60,0.25,80
1.289534000 ,24.115210000 ,210,40,60,0.25,80
1.289534000 ,24.135660000 ,210,40,60,0.25,80
1.289534000 ,24.153000000 ,210,40,60,0.25,80
1.289534000 ,24.175700000 ,210,40,60,0.25,80
1.295120000 ,24.190610000 ,210,40,60,0.25,80
1.295120000 ,24.212800000 ,210,40,60,0.25,80
1.295120000 ,24.228740000 ,210,40,60,0.25,80
1.300550000 ,24.247980000 ,210,40,60,0.25,80
1.300550000 ,24.265320000 ,210,40,60,0.25,80
1.300550000 ,24.282480000 ,210,40,60,0.25,80
1.300550000 ,24.312290000 ,210,40,60,0.25,80
1.306199000 ,24.332400000 ,210,40,60,0.25,80
1.306199000 ,24.350950000 ,210,40,60,0.25,80
1.306199000 ,24.372270000 ,210,40,60,0.25,80
1.306199000 ,24.391330000 ,210,40,60,0.25,80
1.306199000 ,24.404510000 ,210,40,60,0.25,80
1.306199000 ,24.424960000 ,210,40,60,0.25,80
1.311085000 ,24.449750000 ,210,40,60,0.25,80
1.311085000 ,24.465690000 ,210,40,60,0.25,80
1.311085000 ,24.481990000 ,210,40,60,0.25,80
1.311085000 ,24.499670000 ,210,40,60,0.25,80
1.315854000 ,24.524970000 ,210,40,60,0.25,80
1.315854000 ,24.545430000 ,210,40,60,0.25,80
1.315854000 ,24.562240000 ,210,40,60,0.25,80
1.320779000 ,24.583390000 ,210,40,60,0.25,80
1.320779000 ,24.599340000 ,210,40,60,0.25,80
1.320779000 ,24.608520000 ,210,40,60,0.25,80
1.320779000 ,24.631920000 ,210,40,60,0.25,80
1.320779000 ,24.650640000 ,210,40,60,0.25,80
1.320779000 ,24.670230000 ,210,40,60,0.25,80
1.325469000 ,24.688260000 ,210,40,60,0.25,80
1.325469000 ,24.714260000 ,210,40,60,0.25,80
1.325469000 ,24.735230000 ,210,40,60,0.25,80
1.325469000 ,24.753950000 ,210,40,60,0.25,80
1.330867000 ,24.775620000 ,210,40,60,0.25,80
1.330867000 ,24.786540000 ,210,40,60,0.25,80
1.330867000 ,24.805430000 ,210,40,60,0.25,80
1.336689000 ,24.829870000 ,210,40,60,0.25,80
1.336689000 ,24.851190000 ,210,40,60,0.25,80
1.336689000 ,24.870610000 ,210,40,60,0.25,80
1.336689000 ,24.886550000 ,210,40,60,0.25,80
1.336689000 ,24.906140000 ,210,40,60,0.25,80
1.336689000 ,24.917930000 ,210,40,60,0.25,80
1.342079000 ,24.940110000 ,210,40,60,0.25,80
1.342079000 ,24.963340000 ,210,40,60,0.25,80
1.342079000 ,24.977380000 ,210,40,60,0.25,80
1.342079000 ,24.993500000 ,210,40,60,0.25,80
1.347642000 ,25.020540000 ,210,40,60,0.25,80
1.347642000 ,25.028520000 ,210,40,60,0.25,80
1.347642000 ,25.041000000 ,210,40,60,0.25,80
1.353614000 ,25.064220000 ,210,40,60,0.25,80
1.353614000 ,25.084850000 ,210,40,60,0.25,80
1.353614000 ,25.108770000 ,210,40,60,0.25,80
1.353614000 ,25.124200000 ,210,40,60,0.25,80
1.353614000 ,25.146390000 ,210,40,60,0.25,80
1.353614000 ,25.165970000 ,210,40,60,0.25,80
1.359138000 ,25.181400000 ,210,40,60,0.25,80
1.359138000 ,25.201680000 ,210,40,60,0.25,80
1.359138000 ,25.212600000 ,210,40,60,0.25,80
1.359138000 ,25.243800000 ,210,40,60,0.25,80
1.364787000 ,25.256280000 ,210,40,60,0.25,80
1.364787000 ,25.269280000 ,210,40,60,0.25,80
1.364787000 ,25.291990000 ,210,40,60,0.25,80
1.370280000 ,25.317470000 ,210,40,60,0.25,80
1.370280000 ,25.337060000 ,210,40,60,0.25,80
1.370280000 ,25.355950000 ,210,40,60,0.25,80
1.370280000 ,25.365830000 ,210,40,60,0.25,80
1.370280000 ,25.375020000 ,210,40,60,0.25,80
1.370280000 ,25.397200000 ,210,40,60,0.25,80
1.375386000 ,25.420080000 ,210,40,60,0.25,80
1.375386000 ,25.438800000 ,210,40,60,0.25,80
1.375386000 ,25.449030000 ,210,40,60,0.25,80
1.375386000 ,25.471040000 ,210,40,60,0.25,80
1.381067000 ,25.496700000 ,210,40,60,0.25,80
1.381067000 ,25.505710000 ,210,40,60,0.25,80
1.381067000 ,25.524090000 ,210,40,60,0.25,80
1.386890000 ,25.551130000 ,210,40,60,0.25,80
1.386890000 ,25.572100000 ,210,40,60,0.25,80
1.386890000 ,25.577300000 ,210,40,60,0.25,80
1.386890000 ,25.587010000 ,210,40,60,0.25,80
1.386890000 ,25.613350000 ,210,40,60,0.25,80
1.386890000 ,25.633290000 ,210,40,60,0.25,80
1.392319000 ,25.650100000 ,210,40,60,0.25,80
1.392319000 ,25.665700000 ,210,40,60,0.25,80
1.392319000 ,25.685810000 ,210,40,60,0.25,80
1.392319000 ,25.702270000 ,210,40,60,0.25,80
1.397961000 ,25.730880000 ,210,40,60,0.25,80
1.397961000 ,25.745950000 ,210,40,60,0.25,80
1.397961000 ,25.755140000 ,210,40,60,0.25,80
1.403555000 ,25.776120000 ,210,40,60,0.25,80
1.403555000 ,25.801770000 ,210,40,60,0.25,80
1.403555000 ,25.819450000 ,210,40,60,0.25,80
1.403555000 ,25.836610000 ,210,40,60,0.25,80
1.403555000 ,25.852040000 ,210,40,60,0.25,80
1.403555000 ,25.864340000 ,210,40,60,0.25,80
1.408984000 ,25.884100000 ,210,40,60,0.25,80
1.408984000 ,25.914440000 ,210,40,60,0.25,80
1.408984000 ,25.924490000 ,210,40,60,0.25,80
1.408984000 ,25.930900000 ,210,40,60,0.25,80
1.414886000 ,25.944250000 ,210,40,60,0.25,80
1.414886000 ,25.965570000 ,210,40,60,0.25,80
1.414886000 ,25.986720000 ,210,40,60,0.25,80
1.420740000 ,26.001800000 ,210,40,60,0.25,80
1.420740000 ,26.021730000 ,210,40,60,0.25,80
1.420740000 ,26.041490000 ,210,40,60,0.25,80
1.420740000 ,26.055010000 ,210,40,60,0.25,80
1.420740000 ,26.068710000 ,210,40,60,0.25,80
1.420740000 ,26.094880000 ,210,40,60,0.25,80
1.426531000 ,26.118800000 ,210,40,60,0.25,80
